,year,Team,Runs,Opposition,Opposition Runs,W/L
49775,2010,CLE,7,WSN,2,W
49776,2010,CLE,7,WSN,1,W
49777,2010,CLE,4,WSN,9,L
49778,2010,CLE,6,NYM,7,L
49779,2010,CLE,4,NYM,8,L
49780,2010,CLE,4,NYM,6,L
49781,2010,CLE,4,PIT,3,W
49782,2010,CLE,4,PIT,6,L
49783,2010,CLE,3,PIT,5,L
49784,2010,CLE,1,PHI,2,L
49785,2010,CLE,6,PHI,7,L-wo
49786,2010,CLE,3,PHI,12,L
49787,2010,CLE,3,CIN,10,L
49788,2010,CLE,4,CIN,6,L
49789,2010,CLE,5,CIN,3,W
49790,2010,CLE,2,TOR,1,W
49791,2010,CLE,5,TOR,4,W
49792,2010,CLE,3,TOR,1,W
49793,2010,CLE,6,TOR,1,W
49794,2010,CLE,0,OAK,3,L
49795,2010,CLE,5,OAK,4,W-wo
49796,2010,CLE,1,OAK,3,L
49797,2010,CLE,9,TEX,3,W
49798,2010,CLE,1,TEX,12,L
49799,2010,CLE,3,TEX,4,L
49800,2010,CLE,2,TBR,5,L
49801,2010,CLE,9,TBR,3,W
49802,2010,CLE,0,TBR,4,L
49803,2010,CLE,5,TBR,6,L-wo
49804,2010,CLE,8,DET,2,W
49805,2010,CLE,4,DET,3,W
49806,2010,CLE,2,DET,1,W-wo
49807,2010,CLE,7,DET,2,W
49808,2010,CLE,10,MIN,4,W
49809,2010,CLE,4,MIN,3,W
49810,2010,CLE,0,MIN,6,L
49811,2010,CLE,3,TBR,1,W
49812,2010,CLE,3,TBR,6,L
49813,2010,CLE,2,TBR,4,L
49814,2010,CLE,2,NYY,3,L
49815,2010,CLE,4,NYY,1,W
49816,2010,CLE,0,NYY,8,L
49817,2010,CLE,4,NYY,11,L
49818,2010,CLE,1,TOR,8,L
49819,2010,CLE,2,TOR,1,W
49820,2010,CLE,5,TOR,4,W
49821,2010,CLE,6,BOS,5,W
49822,2010,CLE,1,BOS,3,L
49823,2010,CLE,9,BOS,1,W
49824,2010,CLE,2,BOS,6,L
49825,2010,CLE,7,MIN,6,W-wo
49826,2010,CLE,2,MIN,7,L
49827,2010,CLE,4,MIN,5,L
49828,2010,CLE,8,BAL,14,L
49829,2010,CLE,1,BAL,3,L
49830,2010,CLE,4,BAL,1,W
49831,2010,CLE,2,SEA,3,L
49832,2010,CLE,3,SEA,9,L
49833,2010,CLE,9,SEA,1,W
49834,2010,CLE,1,KCR,2,L
49835,2010,CLE,7,KCR,9,L
49836,2010,CLE,7,KCR,3,W
49837,2010,CLE,0,DET,6,L
49838,2010,CLE,2,DET,5,L
49839,2010,CLE,1,DET,8,L
49840,2010,CLE,0,OAK,5,L
49841,2010,CLE,1,OAK,6,L
49842,2010,CLE,3,OAK,2,W
49843,2010,CLE,15,KCR,4,W
49844,2010,CLE,4,KCR,3,W-wo
49845,2010,CLE,2,KCR,6,L
49846,2010,CLE,6,CHW,10,L
49847,2010,CLE,3,CHW,4,L
49848,2010,CLE,4,CHW,6,L
49849,2010,CLE,6,SEA,3,W
49850,2010,CLE,0,SEA,1,L
49851,2010,CLE,4,SEA,2,W
49852,2010,CLE,0,SEA,3,L
49853,2010,CLE,3,LAA,2,W
49854,2010,CLE,6,LAA,1,W
49855,2010,CLE,3,LAA,4,L-wo
49856,2010,CLE,2,MIN,0,W
49857,2010,CLE,0,MIN,1,L
49858,2010,CLE,2,MIN,6,L
49859,2010,CLE,4,LAA,3,W
49860,2010,CLE,0,LAA,7,L
49861,2010,CLE,3,LAA,2,W-wo
49862,2010,CLE,11,KCR,4,W
49863,2010,CLE,6,KCR,4,W
49864,2010,CLE,4,KCR,6,L
49865,2010,CLE,3,MIN,9,L
49866,2010,CLE,4,MIN,6,L
49867,2010,CLE,1,MIN,5,L
49868,2010,CLE,2,KCR,4,L
49869,2010,CLE,7,KCR,3,W
49870,2010,CLE,7,KCR,1,W
49871,2010,CLE,5,KCR,3,W
49872,2010,CLE,6,DET,3,W
49873,2010,CLE,4,DET,0,W
49874,2010,CLE,4,DET,3,W
49875,2010,CLE,7,CHW,3,W
49876,2010,CLE,2,CHW,6,L
49877,2010,CLE,5,CHW,6,L
49878,2010,COL,5,MIL,3,W
49879,2010,COL,5,MIL,7,L
49880,2010,COL,4,MIL,5,L
49881,2010,COL,7,SDP,0,W
49882,2010,COL,4,SDP,5,L
49883,2010,COL,4,SDP,2,W
49884,2010,COL,11,NYM,3,W
49885,2010,COL,6,NYM,5,W-wo
49886,2010,COL,0,NYM,5,L
49887,2010,COL,5,ATL,9,L
49888,2010,COL,4,ATL,0,W
49889,2010,COL,3,ATL,4,L-wo
49890,2010,COL,2,WSN,5,L
49891,2010,COL,10,WSN,4,W
49892,2010,COL,4,WSN,6,L
49893,2010,COL,2,WSN,0,W
49894,2010,COL,1,FLA,4,L
49895,2010,COL,8,FLA,1,W
49896,2010,COL,8,FLA,4,W
49897,2010,COL,3,ARI,5,L
49898,2010,COL,12,ARI,1,W
49899,2010,COL,11,ARI,12,L
49900,2010,COL,2,SFG,5,L
49901,2010,COL,1,SFG,6,L
49902,2010,COL,4,SFG,1,W
49903,2010,COL,5,SDP,2,W
49904,2010,COL,2,SDP,3,L-wo
49905,2010,COL,6,SDP,5,W
49906,2010,COL,5,LAD,6,L
49907,2010,COL,8,LAD,0,W
49908,2010,COL,0,LAD,2,L
49909,2010,COL,5,PHI,9,L
49910,2010,COL,4,PHI,3,W-wo
49911,2010,COL,6,WSN,14,L
49912,2010,COL,6,WSN,2,W
49913,2010,COL,4,WSN,3,W
49914,2010,COL,2,WSN,1,W
49915,2010,COL,2,CHC,4,L-wo
49916,2010,COL,2,CHC,6,L
49917,2010,COL,3,HOU,7,L
49918,2010,COL,4,HOU,0,W
49919,2010,COL,2,KCR,9,L
49920,2010,COL,3,KCR,0,W
49921,2010,COL,11,KCR,7,W
49922,2010,COL,3,ARI,2,W
49923,2010,COL,7,ARI,3,W
49924,2010,COL,8,ARI,2,W
49925,2010,COL,4,LAD,5,L
49926,2010,COL,11,LAD,3,W
49927,2010,COL,3,LAD,4,L
49928,2010,COL,4,SFG,0,W
49929,2010,COL,2,SFG,1,W
49930,2010,COL,1,SFG,4,L
49931,2010,COL,6,ARI,7,L-wo
49932,2010,COL,3,ARI,4,L
49933,2010,COL,3,ARI,2,W
49934,2010,COL,5,HOU,1,W
49935,2010,COL,3,HOU,4,L
49936,2010,COL,2,HOU,6,L
49937,2010,COL,4,HOU,5,L
49938,2010,COL,5,TOR,3,W
49939,2010,COL,1,TOR,0,W
49940,2010,COL,10,TOR,3,W
49941,2010,COL,3,MIN,9,L
49942,2010,COL,1,MIN,2,L
49943,2010,COL,5,MIN,1,W
49944,2010,COL,2,MIL,0,W
49945,2010,COL,8,MIL,7,W
49946,2010,COL,1,MIL,6,L
49947,2010,COL,2,BOS,1,W
49948,2010,COL,8,BOS,6,W-wo
49949,2010,COL,11,BOS,13,L
49950,2010,COL,4,LAA,3,W
49951,2010,COL,2,LAA,4,L
49952,2010,COL,3,LAA,10,L
49953,2010,COL,10,SDP,6,W
49954,2010,COL,6,SDP,3,W
49955,2010,COL,3,SDP,13,L
49956,2010,COL,7,SFG,3,W
49957,2010,COL,6,SFG,3,W
49958,2010,COL,8,SFG,11,L
49959,2010,COL,4,SFG,3,W-wo
49960,2010,COL,12,STL,9,W-wo
49961,2010,COL,8,STL,7,W-wo
49962,2010,COL,4,STL,2,W
49963,2010,COL,10,SDP,8,W
49964,2010,COL,4,SDP,2,W
49965,2010,COL,7,SDP,9,L
49966,2010,COL,2,CIN,3,L
49967,2010,COL,1,CIN,8,L
49968,2010,COL,1,CIN,0,W
49969,2010,COL,8,FLA,9,L-wo
49970,2010,COL,10,FLA,0,W
49971,2010,COL,2,FLA,5,L
49972,2010,COL,2,FLA,3,L-wo
49973,2010,COL,0,PHI,6,L
49974,2010,COL,2,PHI,10,L
49975,2010,COL,3,PHI,4,L
49976,2010,COL,4,PHI,5,L
49977,2010,COL,2,PIT,4,L
49978,2010,COL,2,PIT,6,L
49979,2010,COL,9,PIT,3,W
49980,2010,COL,17,CHC,2,W
49981,2010,COL,6,CHC,5,W-wo
49982,2010,COL,8,CHC,7,W
49983,2010,COL,0,SFG,10,L
49984,2010,COL,6,SFG,1,W
49985,2010,COL,1,PIT,5,L
49986,2010,COL,6,PIT,3,W
49987,2010,COL,7,PIT,8,L-wo
49988,2010,COL,8,PIT,4,W
49989,2010,COL,0,NYM,1,L
49990,2010,COL,6,NYM,2,W
49991,2010,COL,0,NYM,4,L
49992,2010,COL,5,MIL,4,W
49993,2010,COL,4,MIL,5,L
49994,2010,COL,6,MIL,5,W-wo
49995,2010,COL,0,LAD,6,L
49996,2010,COL,3,LAD,2,W
49997,2010,COL,0,LAD,2,L
49998,2010,COL,3,ARI,4,L-wo
49999,2010,COL,1,ARI,3,L
50000,2010,COL,1,ARI,0,W
50001,2010,COL,5,ATL,4,W
50002,2010,COL,5,ATL,2,W
50003,2010,COL,12,ATL,10,W
50004,2010,COL,2,LAD,6,L
50005,2010,COL,5,LAD,3,W
50006,2010,COL,10,LAD,5,W
50007,2010,COL,2,SFG,1,W
50008,2010,COL,2,SFG,5,L
50009,2010,COL,1,SFG,2,L
50010,2010,COL,11,PHI,12,L
50011,2010,COL,4,SDP,3,W
50012,2010,COL,6,SDP,2,W
50013,2010,COL,4,SDP,2,W
50014,2010,COL,10,CIN,5,W
50015,2010,COL,4,CIN,3,W
50016,2010,COL,9,CIN,2,W
50017,2010,COL,6,CIN,5,W
50018,2010,COL,13,ARI,4,W
50019,2010,COL,2,ARI,1,W
50020,2010,COL,4,ARI,2,W-wo
50021,2010,COL,4,SDP,6,L
50022,2010,COL,6,SDP,7,L
50023,2010,COL,9,SDP,6,W
50024,2010,COL,7,LAD,5,W
50025,2010,COL,12,LAD,2,W
50026,2010,COL,6,LAD,7,L-wo
50027,2010,COL,1,ARI,3,L
50028,2010,COL,4,ARI,8,L
50029,2010,COL,9,ARI,10,L
50030,2010,COL,1,SFG,2,L
50031,2010,COL,10,SFG,9,W-wo
50032,2010,COL,2,SFG,4,L
50033,2010,COL,1,LAD,3,L
50034,2010,COL,7,LAD,9,L
50035,2010,COL,6,LAD,7,L
50036,2010,COL,1,STL,6,L
50037,2010,COL,0,STL,3,L
50038,2010,COL,0,STL,1,L-wo
50039,2010,COL,1,STL,6,L
50040,2010,DET,8,KCR,4,W
50041,2010,DET,2,KCR,3,L-wo
50042,2010,DET,7,KCR,3,W
50043,2010,DET,5,CLE,2,W
50044,2010,DET,4,CLE,2,W
50045,2010,DET,9,CLE,8,W-wo
50046,2010,DET,5,KCR,10,L
50047,2010,DET,6,KCR,5,W
50048,2010,DET,3,KCR,7,L
50049,2010,DET,3,SEA,11,L
50050,2010,DET,2,SEA,4,L
50051,2010,DET,4,SEA,2,W
50052,2010,DET,0,LAA,2,L
50053,2010,DET,5,LAA,6,L
50054,2010,DET,4,LAA,3,W
50055,2010,DET,5,LAA,4,W
50056,2010,DET,4,TEX,5,L-wo
50057,2010,DET,8,TEX,4,W
50058,2010,DET,4,TEX,8,L
50059,2010,DET,8,TEX,6,W
50060,2010,DET,0,MIN,2,L
50061,2010,DET,11,MIN,6,W
50062,2010,DET,3,MIN,0,W
50063,2010,DET,10,LAA,6,W
50064,2010,DET,3,LAA,2,W-wo
50065,2010,DET,5,LAA,1,W
50066,2010,DET,4,MIN,10,L
50067,2010,DET,3,MIN,4,L-wo
50068,2010,DET,4,MIN,5,L
50069,2010,DET,6,CLE,4,W
50070,2010,DET,4,CLE,7,L
50071,2010,DET,5,NYY,4,W
50072,2010,DET,2,NYY,0,W
50073,2010,DET,0,NYY,8,L
50074,2010,DET,6,NYY,0,W
50075,2010,DET,2,BOS,7,L
50076,2010,DET,7,BOS,6,W-wo
50077,2010,DET,5,BOS,1,W
50078,2010,DET,2,CHW,6,L
50079,2010,DET,5,OAK,1,W
50080,2010,DET,5,OAK,2,W
50081,2010,DET,1,LAD,4,L
50082,2010,DET,4,LAD,6,L
50083,2010,DET,6,LAD,2,W
50084,2010,DET,3,SEA,5,L
50085,2010,DET,4,SEA,5,L
50086,2010,DET,4,OAK,5,L
50087,2010,DET,0,OAK,6,L
50088,2010,DET,10,OAK,2,W
50089,2010,DET,1,OAK,4,L
50090,2010,DET,2,CLE,3,L
50091,2010,DET,3,CLE,0,W
50092,2010,DET,12,CLE,6,W
50093,2010,DET,3,KCR,7,L
50094,2010,DET,4,KCR,2,W
50095,2010,DET,2,KCR,7,L
50096,2010,DET,7,CHW,2,W
50097,2010,DET,3,CHW,15,L
50098,2010,DET,0,CHW,3,L
50099,2010,DET,6,PIT,2,W
50100,2010,DET,4,PIT,3,W-wo
50101,2010,DET,4,PIT,3,W
50102,2010,DET,7,WSN,4,W
50103,2010,DET,8,WSN,3,W
50104,2010,DET,8,WSN,3,W
50105,2010,DET,7,ARI,5,W
50106,2010,DET,5,ARI,6,L
50107,2010,DET,3,ARI,1,W
50108,2010,DET,6,NYM,14,L
50109,2010,DET,0,NYM,5,L
50110,2010,DET,6,NYM,5,W
50111,2010,DET,1,ATL,3,L
50112,2010,DET,3,ATL,4,L
50113,2010,DET,10,ATL,4,W
50114,2010,DET,7,MIN,5,W
50115,2010,DET,4,MIN,11,L
50116,2010,DET,1,MIN,5,L
50117,2010,DET,7,SEA,1,W
50118,2010,DET,6,SEA,1,W
50119,2010,DET,1,SEA,8,L
50120,2010,DET,12,BAL,9,W
50121,2010,DET,7,BAL,5,W-wo
50122,2010,DET,4,BAL,2,W
50123,2010,DET,7,MIN,3,W
50124,2010,DET,7,MIN,4,W
50125,2010,DET,3,MIN,6,L
50126,2010,DET,2,CLE,8,L
50127,2010,DET,3,CLE,4,L
50128,2010,DET,1,CLE,2,L-wo
50129,2010,DET,2,CLE,7,L
50130,2010,DET,6,TEX,8,L
50131,2010,DET,0,TEX,8,L
50132,2010,DET,4,TEX,1,W
50133,2010,DET,5,TOR,2,W
50134,2010,DET,2,TOR,3,L
50135,2010,DET,3,TOR,5,L
50136,2010,DET,6,TOR,5,W
50137,2010,DET,0,TBR,5,L
50138,2010,DET,2,TBR,3,L
50139,2010,DET,4,TBR,7,L
50140,2010,DET,2,TBR,4,L
50141,2010,DET,6,BOS,5,W
50142,2010,DET,4,BOS,5,L-wo
50143,2010,DET,3,BOS,4,L-wo
50144,2010,DET,2,CHW,12,L
50145,2010,DET,7,CHW,1,W
50146,2010,DET,1,CHW,4,L
50147,2010,DET,4,CHW,6,L
50148,2010,DET,2,LAA,4,L
50149,2010,DET,1,LAA,10,L
50150,2010,DET,9,LAA,4,W
50151,2010,DET,3,TBR,6,L
50152,2010,DET,0,TBR,8,L
50153,2010,DET,3,TBR,2,W
50154,2010,DET,4,CHW,8,L
50155,2010,DET,3,CHW,2,W
50156,2010,DET,13,CHW,8,W
50157,2010,DET,3,NYY,1,W
50158,2010,DET,2,NYY,6,L
50159,2010,DET,5,NYY,9,L
50160,2010,DET,5,NYY,11,L
50161,2010,DET,6,CLE,0,W
50162,2010,DET,5,CLE,2,W
50163,2010,DET,8,CLE,1,W
50164,2010,DET,12,KCR,3,W
50165,2010,DET,9,KCR,1,W
50166,2010,DET,3,KCR,4,L
50167,2010,DET,7,TOR,1,W
50168,2010,DET,2,TOR,3,L-wo
50169,2010,DET,4,TOR,5,L
50170,2010,DET,10,TOR,4,W
50171,2010,DET,3,MIN,4,L
50172,2010,DET,1,MIN,2,L-wo
50173,2010,DET,10,MIN,9,W
50174,2010,DET,9,KCR,5,W
50175,2010,DET,6,KCR,4,W
50176,2010,DET,1,KCR,2,L
50177,2010,DET,4,CHW,5,L
50178,2010,DET,9,CHW,1,W
50179,2010,DET,5,CHW,1,W
50180,2010,DET,6,CHW,3,W
50181,2010,DET,3,BAL,6,L
50182,2010,DET,3,BAL,5,L
50183,2010,DET,6,BAL,2,W
50184,2010,DET,4,TEX,11,L
50185,2010,DET,7,TEX,11,L
50186,2010,DET,9,CHW,2,W
50187,2010,DET,6,CHW,3,W
50188,2010,DET,9,CHW,7,W
50189,2010,DET,7,KCR,5,W
50190,2010,DET,6,KCR,9,L
50191,2010,DET,4,KCR,2,W
50192,2010,DET,10,MIN,1,W
50193,2010,DET,11,MIN,10,W-wo
50194,2010,DET,5,MIN,1,W
50195,2010,DET,3,CLE,6,L
50196,2010,DET,0,CLE,4,L
50197,2010,DET,3,CLE,4,L
50198,2010,DET,6,BAL,10,L
50199,2010,DET,1,BAL,2,L
50200,2010,DET,1,BAL,2,L
50201,2010,DET,4,BAL,2,W
50202,2010,FLA,1,NYM,7,L
50203,2010,FLA,7,NYM,6,W
50204,2010,FLA,3,NYM,1,W
50205,2010,FLA,3,LAD,7,L
50206,2010,FLA,7,LAD,6,W-wo
50207,2010,FLA,6,LAD,5,W
50208,2010,FLA,5,CIN,6,L
50209,2010,FLA,8,CIN,10,L
50210,2010,FLA,5,CIN,3,W
50211,2010,FLA,10,CIN,2,W
50212,2010,FLA,6,PHI,8,L
50213,2010,FLA,5,PHI,1,W
50214,2010,FLA,2,PHI,0,W
50215,2010,FLA,5,HOU,7,L
50216,2010,FLA,4,HOU,5,L
50217,2010,FLA,5,HOU,1,W
50218,2010,FLA,4,COL,1,W
50219,2010,FLA,1,COL,8,L
50220,2010,FLA,4,COL,8,L
50221,2010,FLA,10,SDP,1,W
50222,2010,FLA,1,SDP,4,L
50223,2010,FLA,4,SDP,6,L
50224,2010,FLA,1,WSN,7,L
50225,2010,FLA,7,WSN,1,W
50226,2010,FLA,9,WSN,3,W
50227,2010,FLA,6,SFG,9,L
50228,2010,FLA,2,SFG,3,L
50229,2010,FLA,3,SFG,6,L
50230,2010,FLA,4,WSN,2,W
50231,2010,FLA,4,WSN,5,L
50232,2010,FLA,2,WSN,3,L
50233,2010,FLA,4,CHC,2,W
50234,2010,FLA,3,CHC,2,W
50235,2010,FLA,3,CHC,4,L
50236,2010,FLA,2,NYM,1,W-wo
50237,2010,FLA,7,NYM,2,W
50238,2010,FLA,7,NYM,5,W
50239,2010,FLA,10,NYM,8,W
50240,2010,FLA,1,ARI,5,L
50241,2010,FLA,8,ARI,0,W
50242,2010,FLA,5,STL,1,W
50243,2010,FLA,2,STL,4,L
50244,2010,FLA,0,CHW,8,L
50245,2010,FLA,1,CHW,4,L
50246,2010,FLA,13,CHW,0,W
50247,2010,FLA,6,ATL,4,W
50248,2010,FLA,3,ATL,7,L
50249,2010,FLA,3,ATL,8,L
50250,2010,FLA,2,PHI,3,L
50251,2010,FLA,0,PHI,1,L
50252,2010,FLA,1,PHI,0,W
50253,2010,FLA,13,MIL,5,W
50254,2010,FLA,6,MIL,4,W
50255,2010,FLA,4,MIL,7,L
50256,2010,FLA,3,MIL,2,W
50257,2010,FLA,3,NYM,4,L
50258,2010,FLA,1,NYM,6,L
50259,2010,FLA,6,NYM,7,L
50260,2010,FLA,8,PHI,10,L
50261,2010,FLA,2,PHI,0,W
50262,2010,FLA,14,TBR,9,W
50263,2010,FLA,5,TBR,6,L
50264,2010,FLA,6,TBR,1,W
50265,2010,FLA,2,TEX,3,L
50266,2010,FLA,3,TEX,6,L
50267,2010,FLA,4,TEX,6,L
50268,2010,FLA,7,TBR,4,W
50269,2010,FLA,8,TBR,9,L
50270,2010,FLA,4,TBR,1,W
50271,2010,FLA,10,BAL,4,W
50272,2010,FLA,7,BAL,5,W
50273,2010,FLA,5,BAL,11,L
50274,2010,FLA,0,SDP,3,L
50275,2010,FLA,1,SDP,2,L
50276,2010,FLA,2,SDP,4,L
50277,2010,FLA,10,NYM,3,W
50278,2010,FLA,7,NYM,6,W-wo
50279,2010,FLA,5,NYM,6,L
50280,2010,FLA,3,ATL,4,L-wo
50281,2010,FLA,1,ATL,4,L
50282,2010,FLA,3,ATL,2,W
50283,2010,FLA,6,LAD,5,W
50284,2010,FLA,3,LAD,7,L
50285,2010,FLA,4,LAD,0,W
50286,2010,FLA,4,ARI,10,L
50287,2010,FLA,3,ARI,2,W
50288,2010,FLA,4,ARI,5,L
50289,2010,FLA,2,ARI,0,W
50290,2010,FLA,0,WSN,4,L
50291,2010,FLA,2,WSN,0,W
50292,2010,FLA,1,WSN,0,W
50293,2010,FLA,9,COL,8,W-wo
50294,2010,FLA,0,COL,10,L
50295,2010,FLA,5,COL,2,W
50296,2010,FLA,3,COL,2,W-wo
50297,2010,FLA,7,ATL,6,W-wo
50298,2010,FLA,5,ATL,10,L
50299,2010,FLA,5,ATL,4,W-wo
50300,2010,FLA,4,SFG,3,W
50301,2010,FLA,4,SFG,6,L
50302,2010,FLA,9,SFG,10,L-wo
50303,2010,FLA,5,SFG,0,W
50304,2010,FLA,4,SDP,2,W
50305,2010,FLA,6,SDP,3,W
50306,2010,FLA,4,SDP,5,L
50307,2010,FLA,1,PHI,6,L
50308,2010,FLA,2,PHI,7,L
50309,2010,FLA,4,PHI,5,L
50310,2010,FLA,0,STL,7,L
50311,2010,FLA,5,STL,4,W-wo
50312,2010,FLA,8,WSN,2,W
50313,2010,FLA,9,WSN,5,W
50314,2010,FLA,5,WSN,0,W
50315,2010,FLA,2,CIN,7,L
50316,2010,FLA,4,CIN,5,L
50317,2010,FLA,0,CIN,2,L
50318,2010,FLA,1,PIT,7,L
50319,2010,FLA,6,PIT,0,W
50320,2010,FLA,3,PIT,2,W
50321,2010,FLA,4,PIT,2,W
50322,2010,FLA,9,HOU,0,W
50323,2010,FLA,6,HOU,3,W
50324,2010,FLA,1,HOU,2,L
50325,2010,FLA,5,NYM,6,L-wo
50326,2010,FLA,5,NYM,4,W
50327,2010,FLA,11,NYM,4,W
50328,2010,FLA,7,ATL,1,W
50329,2010,FLA,3,ATL,12,L
50330,2010,FLA,6,ATL,7,L-wo
50331,2010,FLA,3,WSN,9,L
50332,2010,FLA,1,WSN,0,W-wo
50333,2010,FLA,16,WSN,10,W
50334,2010,FLA,6,ATL,1,W
50335,2010,FLA,0,ATL,2,L
50336,2010,FLA,7,ATL,6,W-wo
50337,2010,FLA,7,PHI,1,W
50338,2010,FLA,4,PHI,7,L
50339,2010,FLA,7,PHI,8,L
50340,2010,FLA,6,PHI,10,L
50341,2010,FLA,3,WSN,1,W
50342,2010,FLA,4,WSN,1,W
50343,2010,FLA,6,WSN,5,W
50344,2010,FLA,4,PHI,11,L
50345,2010,FLA,1,PHI,2,L
50346,2010,FLA,5,PHI,10,L
50347,2010,FLA,0,CHC,2,L
50348,2010,FLA,3,CHC,5,L
50349,2010,FLA,3,CHC,13,L
50350,2010,FLA,4,STL,0,W
50351,2010,FLA,5,NYM,2,W
50352,2010,FLA,7,NYM,5,W
50353,2010,FLA,3,MIL,8,L
50354,2010,FLA,2,MIL,6,L
50355,2010,FLA,4,MIL,0,W
50356,2010,FLA,1,MIL,7,L
50357,2010,FLA,1,ATL,2,L-wo
50358,2010,FLA,2,ATL,3,L
50359,2010,FLA,1,ATL,5,L
50360,2010,FLA,11,PIT,9,W
50361,2010,FLA,1,PIT,5,L
50362,2010,FLA,2,PIT,0,W
50363,2010,FLA,5,PIT,2,W
50364,2010,HOU,2,SFG,5,L
50365,2010,HOU,0,SFG,3,L
50366,2010,HOU,4,SFG,10,L
50367,2010,HOU,0,PHI,8,L
50368,2010,HOU,6,PHI,9,L
50369,2010,HOU,1,PHI,2,L
50370,2010,HOU,0,STL,5,L
50371,2010,HOU,1,STL,2,L
50372,2010,HOU,5,STL,1,W
50373,2010,HOU,2,CHC,7,L
50374,2010,HOU,4,CHC,3,W
50375,2010,HOU,3,CHC,2,W
50376,2010,HOU,7,FLA,5,W
50377,2010,HOU,5,FLA,4,W
50378,2010,HOU,1,FLA,5,L
50379,2010,HOU,4,PIT,3,W
50380,2010,HOU,5,PIT,2,W
50381,2010,HOU,10,PIT,3,W
50382,2010,HOU,2,CIN,6,L
50383,2010,HOU,4,CIN,6,L
50384,2010,HOU,2,CIN,4,L
50385,2010,HOU,2,ATL,4,L
50386,2010,HOU,1,ATL,10,L
50387,2010,HOU,1,ATL,7,L
50388,2010,HOU,1,ARI,9,L
50389,2010,HOU,0,ARI,1,L
50390,2010,HOU,4,ARI,2,W-wo
50391,2010,HOU,3,ARI,6,L
50392,2010,HOU,0,SDP,7,L
50393,2010,HOU,1,SDP,2,L
50394,2010,HOU,4,SDP,3,W-wo
50395,2010,HOU,6,STL,3,W
50396,2010,HOU,9,STL,6,W
50397,2010,HOU,4,STL,1,W
50398,2010,HOU,2,SFG,8,L
50399,2010,HOU,1,SFG,2,L
50400,2010,HOU,3,SFG,4,L
50401,2010,HOU,2,LAD,6,L
50402,2010,HOU,3,LAD,7,L
50403,2010,HOU,7,COL,3,W
50404,2010,HOU,0,COL,4,L
50405,2010,HOU,2,TBR,1,W
50406,2010,HOU,2,TBR,4,L
50407,2010,HOU,6,TBR,10,L
50408,2010,HOU,1,MIL,6,L
50409,2010,HOU,5,MIL,0,W
50410,2010,HOU,3,MIL,4,L-wo
50411,2010,HOU,6,CIN,15,L
50412,2010,HOU,2,CIN,12,L
50413,2010,HOU,2,CIN,0,W
50414,2010,HOU,4,WSN,14,L
50415,2010,HOU,8,WSN,7,W-wo
50416,2010,HOU,5,WSN,1,W
50417,2010,HOU,6,WSN,4,W-wo
50418,2010,HOU,3,CHC,1,W
50419,2010,HOU,5,CHC,8,L
50420,2010,HOU,6,CHC,3,W
50421,2010,HOU,1,COL,5,L
50422,2010,HOU,4,COL,3,W
50423,2010,HOU,6,COL,2,W
50424,2010,HOU,5,COL,4,W
50425,2010,HOU,3,NYY,4,L
50426,2010,HOU,3,NYY,9,L
50427,2010,HOU,5,NYY,9,L
50428,2010,HOU,7,KCR,15,L
50429,2010,HOU,4,KCR,2,W
50430,2010,HOU,2,KCR,5,L
50431,2010,HOU,3,TEX,9,L
50432,2010,HOU,1,TEX,5,L
50433,2010,HOU,4,TEX,5,L
50434,2010,HOU,1,SFG,3,L
50435,2010,HOU,6,SFG,3,W
50436,2010,HOU,7,SFG,5,W
50437,2010,HOU,7,TEX,4,W
50438,2010,HOU,2,TEX,7,L
50439,2010,HOU,1,TEX,10,L
50440,2010,HOU,9,MIL,5,W
50441,2010,HOU,5,MIL,7,L
50442,2010,HOU,5,MIL,1,W
50443,2010,HOU,6,SDP,3,W
50444,2010,HOU,0,SDP,3,L
50445,2010,HOU,0,SDP,1,L
50446,2010,HOU,2,SDP,3,L-wo
50447,2010,HOU,6,PIT,2,W
50448,2010,HOU,6,PIT,3,W
50449,2010,HOU,2,PIT,0,W
50450,2010,HOU,0,STL,8,L
50451,2010,HOU,4,STL,1,W
50452,2010,HOU,2,STL,4,L
50453,2010,HOU,5,PIT,2,W
50454,2010,HOU,6,PIT,12,L
50455,2010,HOU,0,PIT,9,L
50456,2010,HOU,11,CHC,5,W
50457,2010,HOU,7,CHC,14,L
50458,2010,HOU,4,CHC,3,W
50459,2010,HOU,4,CIN,6,L
50460,2010,HOU,0,CIN,7,L
50461,2010,HOU,4,CIN,0,W
50462,2010,HOU,2,CHC,5,L
50463,2010,HOU,6,CHC,1,W
50464,2010,HOU,8,CHC,1,W
50465,2010,HOU,5,MIL,0,W
50466,2010,HOU,6,MIL,0,W
50467,2010,HOU,5,MIL,2,W
50468,2010,HOU,9,STL,4,W
50469,2010,HOU,18,STL,4,W
50470,2010,HOU,4,STL,8,L
50471,2010,HOU,5,MIL,6,L-wo
50472,2010,HOU,2,MIL,5,L
50473,2010,HOU,6,MIL,11,L
50474,2010,HOU,10,ATL,4,W
50475,2010,HOU,2,ATL,4,L
50476,2010,HOU,2,ATL,8,L
50477,2010,HOU,4,PIT,1,W
50478,2010,HOU,3,PIT,2,W
50479,2010,HOU,8,PIT,2,W
50480,2010,HOU,1,NYM,3,L
50481,2010,HOU,4,NYM,3,W
